ccc_name,ccc_id,ccc_source_institution_id,uc_name,uc_id,uc_source_institution_id,academic_year,academic_year_id,report_count,all_report_count,status,http_status,response_bytes,file_path,error
Riverside City College,78,78,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/riverside_city_college__to__university_of_california_los_angeles.json,
Riverside City College,78,78,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/riverside_city_college__to__university_of_california_merced.json,
Riverside City College,78,78,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/riverside_city_college__to__university_of_california_riverside.json,
Riverside City College,78,78,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/riverside_city_college__to__university_of_california_san_diego.json,
Riverside City College,78,78,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/riverside_city_college__to__university_of_california_santa_barbara.json,
Riverside City College,78,78,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/riverside_city_college__to__university_of_california_santa_cruz.json,
Sacramento City College,126,126,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/sacramento_city_college__to__university_of_california_berkeley.json,
Sacramento City College,126,126,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/sacramento_city_college__to__university_of_california_davis.json,
Sacramento City College,126,126,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/sacramento_city_college__to__university_of_california_irvine.json,
Sacramento City College,126,126,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/sacramento_city_college__to__university_of_california_los_angeles.json,
Sacramento City College,126,126,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/sacramento_city_college__to__university_of_california_merced.json,
Sacramento City College,126,126,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/sacramento_city_college__to__university_of_california_riverside.json,
Sacramento City College,126,126,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/sacramento_city_college__to__university_of_california_san_diego.json,
Sacramento City College,126,126,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/sacramento_city_college__to__university_of_california_santa_barbara.json,
Sacramento City College,126,126,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/sacramento_city_college__to__university_of_california_santa_cruz.json,
Saddleback College,65,65,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/saddleback_college__to__university_of_california_berkeley.json,
Saddleback College,65,65,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/saddleback_college__to__university_of_california_davis.json,
Saddleback College,65,65,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/saddleback_college__to__university_of_california_irvine.json,
Saddleback College,65,65,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/saddleback_college__to__university_of_california_los_angeles.json,
Saddleback College,65,65,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/saddleback_college__to__university_of_california_merced.json,
Saddleback College,65,65,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/saddleback_college__to__university_of_california_riverside.json,
Saddleback College,65,65,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/saddleback_college__to__university_of_california_san_diego.json,
Saddleback College,65,65,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/saddleback_college__to__university_of_california_santa_barbara.json,
Saddleback College,65,65,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/saddleback_college__to__university_of_california_santa_cruz.json,
San Bernardino Valley College,131,131,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/san_bernardino_valley_college__to__university_of_california_berkeley.json,
San Bernardino Valley College,131,131,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/san_bernardino_valley_college__to__university_of_california_davis.json,
San Bernardino Valley College,131,131,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/san_bernardino_valley_college__to__university_of_california_irvine.json,
San Bernardino Valley College,131,131,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/san_bernardino_valley_college__to__university_of_california_los_angeles.json,
San Bernardino Valley College,131,131,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/san_bernardino_valley_college__to__university_of_california_merced.json,
San Bernardino Valley College,131,131,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/san_bernardino_valley_college__to__university_of_california_riverside.json,
San Bernardino Valley College,131,131,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/san_bernardino_valley_college__to__university_of_california_san_diego.json,
San Bernardino Valley College,131,131,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/san_bernardino_valley_college__to__university_of_california_santa_barbara.json,
San Bernardino Valley College,131,131,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/san_bernardino_valley_college__to__university_of_california_santa_cruz.json,
San Diego City College,54,54,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/san_diego_city_college__to__university_of_california_berkeley.json,
San Diego City College,54,54,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/san_diego_city_college__to__university_of_california_davis.json,
San Diego City College,54,54,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/san_diego_city_college__to__university_of_california_irvine.json,
San Diego City College,54,54,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/san_diego_city_college__to__university_of_california_los_angeles.json,
San Diego City College,54,54,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/san_diego_city_college__to__university_of_california_merced.json,
San Diego City College,54,54,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/san_diego_city_college__to__university_of_california_riverside.json,
San Diego City College,54,54,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/san_diego_city_college__to__university_of_california_san_diego.json,
San Diego City College,54,54,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/san_diego_city_college__to__university_of_california_santa_barbara.json,
San Diego City College,54,54,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/san_diego_city_college__to__university_of_california_santa_cruz.json,
San Diego Mesa College,101,101,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/san_diego_mesa_college__to__university_of_california_berkeley.json,
San Diego Mesa College,101,101,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/san_diego_mesa_college__to__university_of_california_davis.json,
San Diego Mesa College,101,101,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/san_diego_mesa_college__to__university_of_california_irvine.json,
San Diego Mesa College,101,101,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/san_diego_mesa_college__to__university_of_california_los_angeles.json,
San Diego Mesa College,101,101,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/san_diego_mesa_college__to__university_of_california_merced.json,
San Diego Mesa College,101,101,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/san_diego_mesa_college__to__university_of_california_riverside.json,
San Diego Mesa College,101,101,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/san_diego_mesa_college__to__university_of_california_san_diego.json,
San Diego Mesa College,101,101,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/san_diego_mesa_college__to__university_of_california_santa_barbara.json,
San Diego Mesa College,101,101,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/san_diego_mesa_college__to__university_of_california_santa_cruz.json,
San Diego Miramar College,45,45,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/san_diego_miramar_college__to__university_of_california_berkeley.json,
San Diego Miramar College,45,45,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/san_diego_miramar_college__to__university_of_california_davis.json,
San Diego Miramar College,45,45,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/san_diego_miramar_college__to__university_of_california_irvine.json,
San Diego Miramar College,45,45,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/san_diego_miramar_college__to__university_of_california_los_angeles.json,
San Diego Miramar College,45,45,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/san_diego_miramar_college__to__university_of_california_merced.json,
San Diego Miramar College,45,45,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/san_diego_miramar_college__to__university_of_california_riverside.json,
San Diego Miramar College,45,45,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/san_diego_miramar_college__to__university_of_california_san_diego.json,
San Diego Miramar College,45,45,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/san_diego_miramar_college__to__university_of_california_santa_barbara.json,
San Diego Miramar College,45,45,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/san_diego_miramar_college__to__university_of_california_santa_cruz.json,
San Joaquin Delta College,109,109,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/san_joaquin_delta_college__to__university_of_california_berkeley.json,
San Joaquin Delta College,109,109,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/san_joaquin_delta_college__to__university_of_california_davis.json,
San Joaquin Delta College,109,109,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/san_joaquin_delta_college__to__university_of_california_irvine.json,
San Joaquin Delta College,109,109,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/san_joaquin_delta_college__to__university_of_california_los_angeles.json,
San Joaquin Delta College,109,109,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/san_joaquin_delta_college__to__university_of_california_merced.json,
San Joaquin Delta College,109,109,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/san_joaquin_delta_college__to__university_of_california_riverside.json,
San Joaquin Delta College,109,109,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/san_joaquin_delta_college__to__university_of_california_san_diego.json,
San Joaquin Delta College,109,109,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/san_joaquin_delta_college__to__university_of_california_santa_barbara.json,
San Joaquin Delta College,109,109,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/san_joaquin_delta_college__to__university_of_california_santa_cruz.json,
San Jose City College,136,136,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/san_jose_city_college__to__university_of_california_berkeley.json,
San Jose City College,136,136,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/san_jose_city_college__to__university_of_california_davis.json,
San Jose City College,136,136,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/san_jose_city_college__to__university_of_california_irvine.json,
San Jose City College,136,136,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/san_jose_city_college__to__university_of_california_los_angeles.json,
San Jose City College,136,136,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/san_jose_city_college__to__university_of_california_merced.json,
San Jose City College,136,136,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/san_jose_city_college__to__university_of_california_riverside.json,
San Jose City College,136,136,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/san_jose_city_college__to__university_of_california_san_diego.json,
San Jose City College,136,136,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/san_jose_city_college__to__university_of_california_santa_barbara.json,
San Jose City College,136,136,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/san_jose_city_college__to__university_of_california_santa_cruz.json,
Santa Ana College,14,14,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/santa_ana_college__to__university_of_california_berkeley.json,
Santa Ana College,14,14,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/santa_ana_college__to__university_of_california_davis.json,
Santa Ana College,14,14,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/santa_ana_college__to__university_of_california_irvine.json,
Santa Ana College,14,14,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/santa_ana_college__to__university_of_california_los_angeles.json,
Santa Ana College,14,14,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/santa_ana_college__to__university_of_california_merced.json,
Santa Ana College,14,14,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/santa_ana_college__to__university_of_california_riverside.json,
Santa Ana College,14,14,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/santa_ana_college__to__university_of_california_san_diego.json,
Santa Ana College,14,14,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/santa_ana_college__to__university_of_california_santa_barbara.json,
Santa Ana College,14,14,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/santa_ana_college__to__university_of_california_santa_cruz.json,
Santa Barbara City College,92,92,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/santa_barbara_city_college__to__university_of_california_berkeley.json,
Santa Barbara City College,92,92,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/santa_barbara_city_college__to__university_of_california_davis.json,
Santa Barbara City College,92,92,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/santa_barbara_city_college__to__university_of_california_irvine.json,
Santa Barbara City College,92,92,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/santa_barbara_city_college__to__university_of_california_los_angeles.json,
Santa Barbara City College,92,92,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/santa_barbara_city_college__to__university_of_california_merced.json,
Santa Barbara City College,92,92,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/santa_barbara_city_college__to__university_of_california_riverside.json,
Santa Barbara City College,92,92,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/santa_barbara_city_college__to__university_of_california_san_diego.json,
Santa Barbara City College,92,92,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/santa_barbara_city_college__to__university_of_california_santa_barbara.json,
Santa Barbara City College,92,92,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/santa_barbara_city_college__to__university_of_california_santa_cruz.json,
Santa Monica College,137,137,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/santa_monica_college__to__university_of_california_berkeley.json,
Santa Monica College,137,137,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/santa_monica_college__to__university_of_california_davis.json,
Santa Monica College,137,137,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/santa_monica_college__to__university_of_california_irvine.json,
Santa Monica College,137,137,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/santa_monica_college__to__university_of_california_los_angeles.json,
Santa Monica College,137,137,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/santa_monica_college__to__university_of_california_merced.json,
Santa Monica College,137,137,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/santa_monica_college__to__university_of_california_riverside.json,
Santa Monica College,137,137,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/santa_monica_college__to__university_of_california_san_diego.json,
Santa Monica College,137,137,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/santa_monica_college__to__university_of_california_santa_barbara.json,
Santa Monica College,137,137,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/santa_monica_college__to__university_of_california_santa_cruz.json,
Santa Rosa Junior College,57,57,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/santa_rosa_junior_college__to__university_of_california_berkeley.json,
Santa Rosa Junior College,57,57,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/santa_rosa_junior_college__to__university_of_california_davis.json,
Santa Rosa Junior College,57,57,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/santa_rosa_junior_college__to__university_of_california_irvine.json,
Santa Rosa Junior College,57,57,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/santa_rosa_junior_college__to__university_of_california_los_angeles.json,
Santa Rosa Junior College,57,57,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/santa_rosa_junior_college__to__university_of_california_merced.json,
Santa Rosa Junior College,57,57,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/santa_rosa_junior_college__to__university_of_california_riverside.json,
Santa Rosa Junior College,57,57,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/santa_rosa_junior_college__to__university_of_california_san_diego.json,
Santa Rosa Junior College,57,57,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/santa_rosa_junior_college__to__university_of_california_santa_barbara.json,
Santa Rosa Junior College,57,57,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/santa_rosa_junior_college__to__university_of_california_santa_cruz.json,
Santiago Canyon College,66,66,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/santiago_canyon_college__to__university_of_california_berkeley.json,
Santiago Canyon College,66,66,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/santiago_canyon_college__to__university_of_california_davis.json,
Santiago Canyon College,66,66,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/santiago_canyon_college__to__university_of_california_irvine.json,
Santiago Canyon College,66,66,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/santiago_canyon_college__to__university_of_california_los_angeles.json,
Santiago Canyon College,66,66,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/santiago_canyon_college__to__university_of_california_merced.json,
Santiago Canyon College,66,66,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/santiago_canyon_college__to__university_of_california_riverside.json,
Santiago Canyon College,66,66,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/santiago_canyon_college__to__university_of_california_san_diego.json,
Santiago Canyon College,66,66,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/santiago_canyon_college__to__university_of_california_santa_barbara.json,
Santiago Canyon College,66,66,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/santiago_canyon_college__to__university_of_california_santa_cruz.json,
Shasta College,38,38,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/shasta_college__to__university_of_california_berkeley.json,
Shasta College,38,38,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/shasta_college__to__university_of_california_davis.json,
Shasta College,38,38,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/shasta_college__to__university_of_california_irvine.json,
Shasta College,38,38,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/shasta_college__to__university_of_california_los_angeles.json,
Shasta College,38,38,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/shasta_college__to__university_of_california_merced.json,
Shasta College,38,38,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/shasta_college__to__university_of_california_riverside.json,
Shasta College,38,38,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/shasta_college__to__university_of_california_san_diego.json,
Shasta College,38,38,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/shasta_college__to__university_of_california_santa_barbara.json,
Shasta College,38,38,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/shasta_college__to__university_of_california_santa_cruz.json,
Sierra College,93,93,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/sierra_college__to__university_of_california_berkeley.json,
Sierra College,93,93,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/sierra_college__to__university_of_california_davis.json,
Sierra College,93,93,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/sierra_college__to__university_of_california_irvine.json,
Sierra College,93,93,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/sierra_college__to__university_of_california_los_angeles.json,
Sierra College,93,93,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/sierra_college__to__university_of_california_merced.json,
Sierra College,93,93,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/sierra_college__to__university_of_california_riverside.json,
Sierra College,93,93,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/sierra_college__to__university_of_california_san_diego.json,
Sierra College,93,93,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/sierra_college__to__university_of_california_santa_barbara.json,
Sierra College,93,93,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/sierra_college__to__university_of_california_santa_cruz.json,
Skyline College,127,127,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/skyline_college__to__university_of_california_berkeley.json,
Skyline College,127,127,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/skyline_college__to__university_of_california_davis.json,
Skyline College,127,127,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/skyline_college__to__university_of_california_irvine.json,
Skyline College,127,127,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/skyline_college__to__university_of_california_los_angeles.json,
Skyline College,127,127,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/skyline_college__to__university_of_california_merced.json,
Skyline College,127,127,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/skyline_college__to__university_of_california_riverside.json,
Skyline College,127,127,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/skyline_college__to__university_of_california_san_diego.json,
Skyline College,127,127,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/skyline_college__to__university_of_california_santa_barbara.json,
Skyline College,127,127,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/skyline_college__to__university_of_california_santa_cruz.json,
Solano Community College,94,94,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/solano_community_college__to__university_of_california_berkeley.json,
Solano Community College,94,94,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/solano_community_college__to__university_of_california_davis.json,
Solano Community College,94,94,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/solano_community_college__to__university_of_california_irvine.json,
Solano Community College,94,94,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/solano_community_college__to__university_of_california_los_angeles.json,
Solano Community College,94,94,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/solano_community_college__to__university_of_california_merced.json,
Solano Community College,94,94,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/solano_community_college__to__university_of_california_riverside.json,
Solano Community College,94,94,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/solano_community_college__to__university_of_california_san_diego.json,
Solano Community College,94,94,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/solano_community_college__to__university_of_california_santa_barbara.json,
Solano Community College,94,94,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/solano_community_college__to__university_of_california_santa_cruz.json,
Southwestern College,138,138,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/southwestern_college__to__university_of_california_berkeley.json,
Southwestern College,138,138,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/southwestern_college__to__university_of_california_davis.json,
Southwestern College,138,138,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/southwestern_college__to__university_of_california_irvine.json,
Southwestern College,138,138,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/southwestern_college__to__university_of_california_los_angeles.json,
Southwestern College,138,138,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/southwestern_college__to__university_of_california_merced.json,
Southwestern College,138,138,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/southwestern_college__to__university_of_california_riverside.json,
Southwestern College,138,138,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/southwestern_college__to__university_of_california_san_diego.json,
Southwestern College,138,138,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/southwestern_college__to__university_of_california_santa_barbara.json,
Southwestern College,138,138,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/southwestern_college__to__university_of_california_santa_cruz.json,
Taft College,119,119,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12222,json/taft_college__to__university_of_california_berkeley.json,
Taft College,119,119,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15193,json/taft_college__to__university_of_california_davis.json,
Taft College,119,119,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11744,json/taft_college__to__university_of_california_irvine.json,
Taft College,119,119,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17335,json/taft_college__to__university_of_california_los_angeles.json,
Taft College,119,119,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19776,json/taft_college__to__university_of_california_merced.json,
Taft College,119,119,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11176,json/taft_college__to__university_of_california_riverside.json,
Taft College,119,119,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23420,json/taft_college__to__university_of_california_san_diego.json,
Taft College,119,119,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13806,json/taft_college__to__university_of_california_santa_barbara.json,
Taft College,119,119,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17340,json/taft_college__to__university_of_california_santa_cruz.json,
Ventura College,95,95,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/ventura_college__to__university_of_california_berkeley.json,
Ventura College,95,95,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/ventura_college__to__university_of_california_davis.json,
Ventura College,95,95,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/ventura_college__to__university_of_california_irvine.json,
Ventura College,95,95,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/ventura_college__to__university_of_california_los_angeles.json,
Ventura College,95,95,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/ventura_college__to__university_of_california_merced.json,
Ventura College,95,95,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/ventura_college__to__university_of_california_riverside.json,
Ventura College,95,95,"University of California, San Diego",7,7,2025-2026,76,168,1,success,200,23251,json/ventura_college__to__university_of_california_san_diego.json,
Ventura College,95,95,"University of California, Santa Barbara",128,128,2025-2026,76,102,1,success,200,13703,json/ventura_college__to__university_of_california_santa_barbara.json,
Ventura College,95,95,"University of California, Santa Cruz",132,132,2025-2026,76,130,1,success,200,17209,json/ventura_college__to__university_of_california_santa_cruz.json,
Victor Valley College,19,19,"University of California, Berkeley",79,79,2025-2026,76,95,1,success,200,12126,json/victor_valley_college__to__university_of_california_berkeley.json,
Victor Valley College,19,19,"University of California, Davis",89,89,2025-2026,76,119,1,success,200,15073,json/victor_valley_college__to__university_of_california_davis.json,
Victor Valley College,19,19,"University of California, Irvine",120,120,2025-2026,76,90,1,success,200,11653,json/victor_valley_college__to__university_of_california_irvine.json,
Victor Valley College,19,19,"University of California, Los Angeles",117,117,2025-2026,76,134,1,success,200,17200,json/victor_valley_college__to__university_of_california_los_angeles.json,
Victor Valley College,19,19,"University of California, Merced",144,144,2025-2026,76,123,1,success,200,19652,json/victor_valley_college__to__university_of_california_merced.json,
Victor Valley College,19,19,"University of California, Riverside",46,46,2025-2026,76,85,1,success,200,11090,json/victor_valley_college__to__university_of_california_riverside.json,
